이름,artist,image,link,month,producer,rank_status,ranking,sales_volume,title
IM NAYEON,나연 (TWICE),https://circlechart.kr/uploadDir/albumImg/thumb/20220628_773BB941B6EC2B672840553254632352.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,JYP Entertainment,-58,148,,LOVE COUNTDOWN (Feat. 원슈타인)
IN生,Stray Kids (스트레이 키즈),https://circlechart.kr/uploadDir/albumImg/thumb/20200922_85910C9728ED8B3767B9DFE14B1BA750.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,JYP Entertainment,-9,179,,Back Door
DIMENSION : ANSWER,ENHYPEN,https://circlechart.kr/uploadDir/albumImg/thumb/20220118_326D5CEC757BC616C1179FA535D1F3CD.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,빌리프랩,-10,96,,Polaroid Love
조각집,아이유 (IU),https://circlechart.kr/uploadDir/albumImg/thumb/20220104_2B9CD67495E74035F6DF559D6C55D87C.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,EDAM엔터테인먼트,-23,144,,드라마
BE,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/20201124_7F747CE4C41E9E59EE0248DB41923EBA.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,BIGHIT MUSIC / HYBE,-13,72,,Life Goes On
Butter,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/20210525_64B5C7C1EACE0661878323F997D8192B.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,BIGHIT MUSIC / HYBE,-3,14,,Butter
CHECKMATE,ITZY (있지),https://circlechart.kr/uploadDir/albumImg/thumb/20220718_451A173007117B92E14B8CFA462298B0.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,JYP Entertainment,8,8,,SNEAKERS
R,로제 (ROSE),https://circlechart.kr/uploadDir/albumImg/thumb/20210316_D86DFD1641A1DACE6BE461A142808798.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,YG Entertainment,25,134,,Gone
ODDINARY,Stray Kids (스트레이 키즈),https://circlechart.kr/uploadDir/albumImg/thumb/20220323_F4FC89D026751EBFE10052203F8161F4.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,JYP Entertainment,6,196,,Charmer
낭만,BIG Naughty (서동현),https://circlechart.kr/uploadDir/albumImg/thumb/20220614_FBAAB4F4C3270063CEB7155B255B1F4D.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,H1GHR MUSIC,-77,185,,"낭만교향곡 (Feat. CHANGMO, 박재범)"
사랑인가 봐 (사내맞선 OST 스페셜 트랙),멜로망스(Melomance),https://circlechart.kr/uploadDir/albumImg/thumb/20220222_E9D5783B78ECFDCB54974DC81EC36BDF.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,플렉스엠,-11,37,,사랑인가 봐
Seoul,볼빨간사춘기,https://circlechart.kr/uploadDir/albumImg/thumb/20220427_7F352563D3C779C365DFEF81CD238B6F.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,쇼파르엔터테인먼트,1,43,,Love story
Summer,Paul Blanco,https://circlechart.kr/uploadDir/albumImg/thumb/20220622_F23C522432A52BF1CD3DAD84D3BBCDC1.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,Ambition Musik,hot,177,,Summer (Feat. BE`O (비오))
I NEVER DIE,(여자)아이들,https://circlechart.kr/uploadDir/albumImg/thumb/20220323_EAFE1933D39BC1FBDB8E0B1C0441524D.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,큐브엔터테인먼트,-4,13,,TOMBOY
FEARLESS,LE SSERAFIM (르세라핌),https://circlechart.kr/uploadDir/albumImg/thumb/20220510_F62832E7397A2D833C407D1DA59774A5.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,쏘스뮤직,-2,10,,FEARLESS
Make It Right,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/8CBD27995F8D4990A0450D83B9C402DB.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,BIGHIT MUSIC / HYBE,-8,166,,Make It Right (Feat. Lauv)
MAP OF THE SOUL : 7,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/7B649271595045429671653FFAE7BD61.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,BIGHIT MUSIC / HYBE,-2,174,,Black Swan
MAP OF THE SOUL : 7,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/20200225_D761A443B009FE10F20CB4EC4FB74B5F.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,BIGHIT MUSIC / HYBE,-16,141,,ON
AD MARE,NMIXX,https://circlechart.kr/uploadDir/albumImg/thumb/20220302_9D56590D88D3A1B9792F3A2227AEB772.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,JYP Entertainment,-28,85,,O.O
Mixtape : Time Out,Stray Kids (스트레이 키즈),https://circlechart.kr/uploadDir/albumImg/thumb/20220804_6EFBB30BCE4879A2AB3C5D10DDBEA2A8.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,JYP Entertainment,new,161,,Time Out
strawberry moon,아이유 (IU),https://circlechart.kr/uploadDir/albumImg/thumb/20211026_D33CFAA7EA3638A96DA705C16EA71437.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202208,2208,EDAM엔터테인먼트,-16,111,,strawberry moon
BORN PINK,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/20220919_5184E6079ECC3A8A55C9C86BF71CA073.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,new,15,,Hard to Love
조각집,아이유 (IU),https://circlechart.kr/uploadDir/albumImg/thumb/20220104_2B9CD67495E74035F6DF559D6C55D87C.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,EDAM엔터테인먼트,5,139,,드라마
잠수이별,"우원재, meenoi (미노이)",https://circlechart.kr/uploadDir/albumImg/thumb/20220822_3849F1D860CEC37BCEBA1DA8C50AF5BE.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,"AOMG, 8BallTown",85,146,,잠수이별 (Prod. 코드 쿤스트)
Eyes wide open,TWICE,https://circlechart.kr/uploadDir/albumImg/thumb/20201103_E8259FC0B88E19749BB7B8F988A4EEF9.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,-8,69,,I CAN`T STOP ME
After LIKE,IVE (아이브),https://circlechart.kr/uploadDir/albumImg/thumb/20220825_8C99EA8FC2173B6D4FA67BFB60B49365.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,스타쉽엔터테인먼트,23,145,,My Satisfaction
CHECKMATE,ITZY (있지),https://circlechart.kr/uploadDir/albumImg/thumb/20220718_451A173007117B92E14B8CFA462298B0.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,-8,16,,SNEAKERS
Taste of Love,TWICE,https://circlechart.kr/uploadDir/albumImg/thumb/20210615_474F07993708CD6942441459C23DE8E2.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,-19,125,,Alcohol-Free
사랑한다고 말해줘,탑현,https://circlechart.kr/uploadDir/albumImg/thumb/20220816_8846E2986BAF496599EBFCB832FD4D02.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,탑현월드,88,90,,사랑한다고 말해줘
LOVE YOURSELF 承 `Her`,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/4FFEC38AFE9D45379D5982F3528D6573.png,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,BIGHIT MUSIC / HYBE,-4,93,,DNA
LOVE DIVE,IVE (아이브),https://circlechart.kr/uploadDir/albumImg/thumb/20220412_21C8B074C2BB6328D15F67AF055B384A.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,스타쉽엔터테인먼트,-9,156,,ROYAL
듣고 싶을까,MSG워너비(M.O.M),https://circlechart.kr/uploadDir/albumImg/thumb/20220302_8259902E6DB90EA2FD83737CED19D51C.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,NK Company,-35,161,,듣고 싶을까
What is Love?,TWICE,https://circlechart.kr/uploadDir/albumImg/thumb/EEA74F5460484A3DA8568482DCFF8D56.png,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,-4,104,,What is Love?
MAP OF THE SOUL : 7,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/20200225_C79BF2656DB69BCF156C5C31A89D16D5.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,BIGHIT MUSIC / HYBE,-24,179,,Filter
4th Album Repackage `SECTOR 17`,세븐틴,https://circlechart.kr/uploadDir/albumImg/thumb/20220720_14BB2D23CEC1FA85CEA3D8483749BE26.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,플레디스,-26,53,,_WORLD
`The ReVe Festival` Finale,레드벨벳(Red Velvet),https://circlechart.kr/uploadDir/albumImg/thumb/BAECA08B41C3486395EC99A9E3D091EE.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,SM Entertainment,14,99,,Psycho
Feel Special,TWICE,https://circlechart.kr/uploadDir/albumImg/thumb/2AECE86541344C47B9F010B2AA38AB10.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,-2,100,,Feel Special
The Perfect Red Velvet - The 2nd Album Repackage,레드벨벳(Red Velvet),https://circlechart.kr/uploadDir/albumImg/thumb/2653A70996594FE3BDFB013910F20391.png,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,SM Entertainment,27,193,,Bad Boy
섹시느낌,"Balming Tiger, Omega Sapien, bj wnjn, Mudd the student",https://circlechart.kr/uploadDir/albumImg/thumb/20220904_B03F20687ECED682D6028A3EA849C3F5.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,Balming Tiger,new,30,,섹시느낌 (feat. RM of BTS)
SQUARE TWO,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/488A855CB4B44213A01986AD36B16BF6.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,-11,108,,불장난
SOLO,제니 (JENNIE),https://circlechart.kr/uploadDir/albumImg/thumb/107456024A4F4E098B55BFB0B1651664.png,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,7,70,,SOLO
The Feels,TWICE,https://circlechart.kr/uploadDir/albumImg/thumb/20211005_4C4E0BAC9F4ED0F45DB5447CEEA1B239.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,-1,41,,The Feels
싸다9,싸이 (Psy),https://circlechart.kr/uploadDir/albumImg/thumb/20220503_EA561DAB55D92CDD7D04C55767887D52.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,피네이션,-12,28,,That That (prod. & feat. SUGA of BTS)
Love poem,아이유 (IU),https://circlechart.kr/uploadDir/albumImg/thumb/B51229FC42FB4B7DA2B95A9696272D75.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,Kakao Entertainment,-6,98,,Blueming
BORN PINK,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/20220919_7C7436219AF3F6C1C7A06CA06589C912.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,new,25,,Ready For Love
KILL THIS LOVE,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/82A38810C323491B929A72F886C82362.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,-6,56,,Kill This Love
FIRST IMPACT,Kep1er (케플러),https://circlechart.kr/uploadDir/albumImg/thumb/20220111_C8E5E2699DE6A0CBF298200A55D49B31.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,"WAKEONE, 스윙엔터테인먼트",-6,77,,WA DA DA
혼돈의 장: FIGHT OR ESCAPE,투모로우바이투게더,https://circlechart.kr/uploadDir/albumImg/thumb/20210824_BE67AEA82553B7E49CC95B10120D97AB.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,BIGHIT MUSIC / HYBE,-13,171,,LO$ER=LO♡ER
ONLY,이하이,https://circlechart.kr/uploadDir/albumImg/thumb/20210831_7DFED6F42E01714A893CBAF246BCDB9F.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,AOMG,4,163,,ONLY
SQUARE UP,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/47ED8E31109C42D986D08CDB02B8AF5F.png,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,-40,126,,Forever Young
Lovey Dovey,BIG Naughty (서동현),https://circlechart.kr/uploadDir/albumImg/thumb/20220510_260FF6D03B56631C79AE8527D4D167D2.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,H1GHR MUSIC,-28,200,,Vancouver
내일은 미스터트롯 우승자 특전곡,임영웅,https://circlechart.kr/uploadDir/albumImg/thumb/20200407_92C736CE1FFD8DCE45C5EEE2159E7DB2.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,"TV CHOSUN, 쇼플레이",-9,198,,이제 나만 믿어요
FEARLESS,LE SSERAFIM (르세라핌),https://circlechart.kr/uploadDir/albumImg/thumb/20220510_F62832E7397A2D833C407D1DA59774A5.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,쏘스뮤직,-4,14,,FEARLESS
BORN PINK,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/20220919_C1C71FAF5CD90946F5F0D46FE1A39CA7.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,new,24,,Tally
GANADARA,박재범,https://circlechart.kr/uploadDir/albumImg/thumb/20220316_D2D18CD686B0C9A6EF99E1B9DBA1AECE.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,MORE VISION,-22,96,,GANADARA (Feat. 아이유)
ODDINARY,Stray Kids (스트레이 키즈),https://circlechart.kr/uploadDir/albumImg/thumb/20220323_74C346A3C9CD0FFC4235D8595BD2A02C.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,-9,54,,MANIAC
Weekend,태연 (TAEYEON),https://circlechart.kr/uploadDir/albumImg/thumb/20220829_40F6494AAD21CA95524D86D06234ADFF.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,SM Entertainment,-19,87,,Weekend
Rush Hour,크러쉬 (CRUSH),https://circlechart.kr/uploadDir/albumImg/thumb/20220925_A027A5296269F2C30939B604D19D8D43.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,피네이션,new,40,,Rush Hour (Feat. j-hope of BTS)
6집 싸이6甲 Part 1,싸이 (Psy),https://circlechart.kr/uploadDir/albumImg/thumb/7CF146C61A53479BB99603C52CD82AC3.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,79,153,,강남스타일
R,로제 (ROSE),https://circlechart.kr/uploadDir/albumImg/thumb/20210316_0707242EE8669664FBEB37CF648CF435.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,20,105,,On The Ground
minisode 2: Thursday`s Child,투모로우바이투게더,https://circlechart.kr/uploadDir/albumImg/thumb/20220517_D692DDDF6ADD45D3FB3F63F19945CB6C.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,BIGHIT MUSIC / HYBE,-37,110,,Good Boy Gone Bad
Take,숀 (SHAUN),https://circlechart.kr/uploadDir/albumImg/thumb/209FD0570FE944879925FAA4D735BB36.png,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,디씨톰엔터테인먼트,-10,169,,Way Back Home
봄여름가을겨울 (Still Life),BIGBANG (빅뱅),https://circlechart.kr/uploadDir/albumImg/thumb/20220412_7D44D480EEC410837DD4984D1AF1FA04.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,-16,63,,봄여름가을겨울 (Still Life)
별에서 온 그대 OST Part 7,성시경,https://circlechart.kr/uploadDir/albumImg/thumb/2C6D10B14E074045A69CE3F37FCB3818.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,SBS 콘텐츠허브,18,86,,너의 모든 순간
MSG워너비 1집,MSG워너비(M.O.M),https://circlechart.kr/uploadDir/albumImg/thumb/20210630_E1F08A756614D4373FFC75091E26B77C.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,유야호,-30,166,,바라만 본다
from our Memento Box,프로미스나인 (fromis_9),https://circlechart.kr/uploadDir/albumImg/thumb/20220704_71BDC797DFBC5F1E0F05E1BE5CA862AE.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,플레디스,-77,176,,Stay This Way
Proof,방탄소년단,https://circlechart.kr/uploadDir/albumImg/thumb/20220614_4785FE5A02FDAD18478606F8D74CFF24.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,BIGHIT MUSIC / HYBE,-20,46,,달려라 방탄
`키스 먼저 할까요?` OST Part 3,폴킴,https://circlechart.kr/uploadDir/albumImg/thumb/55A1EA1F83DF4E2593945FF10D112A5F.png,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,SM Entertainment,16,133,,"모든 날, 모든 순간 (Every day, Every Moment)"
MANIFESTO : DAY 1,ENHYPEN,https://circlechart.kr/uploadDir/albumImg/thumb/20220706_890F1CFC0998D0361983C1EB87C092F7.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,빌리프랩,-46,128,,Future Perfect (Pass the MIC)
BORN PINK,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/20220919_E8DDB8B96CCB8E044628FE7430BF0620.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,new,18,,The Happiest Girl
SQUARE ONE,BLACKPINK,https://circlechart.kr/uploadDir/albumImg/thumb/F0319FA88C2A4B4E831C53D985897E4B.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,-20,138,,휘파람
HOLIDAY,위너(WINNER),https://circlechart.kr/uploadDir/albumImg/thumb/20220707_14A7C9550B445515208FEB3B7B8A2416.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,YG Entertainment,-60,115,,I LOVE U
FEARLESS,LE SSERAFIM (르세라핌),https://circlechart.kr/uploadDir/albumImg/thumb/20220510_43D2A1B0685070353CAC91CF9FD7DC03.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,쏘스뮤직,-37,140,,Sour Grapes
다정히 내 이름을 부르면 (경서예지 x 전건호),"경서예지, 전건호",https://circlechart.kr/uploadDir/albumImg/thumb/20220804_DD4E7963111CEFE21991FEFF84BC2FF7.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,에버그로우,-8,83,,다정히 내 이름을 부르면
SMiLEY,YENA(최예나),https://circlechart.kr/uploadDir/albumImg/thumb/20220125_E75396AA4D9F1424061C4DB8B67483A4.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,위에화엔터테인먼트코리아,-22,78,,SMILEY (Feat. BIBI)
NewJeans 1st EP `New Jeans`,NewJeans,https://circlechart.kr/uploadDir/albumImg/thumb/20220810_0504E58153720E3FDA8D0570896011A3.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,ADOR,-4,6,,Attention
Beatbox - The 2nd Album Repackage,NCT DREAM,https://circlechart.kr/uploadDir/albumImg/thumb/20220607_871DD4574741CEC6757FCA5A32E9DF01.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,SM Entertainment,-33,127,,Beatbox
BETWEEN 1&2,TWICE,https://circlechart.kr/uploadDir/albumImg/thumb/20220829_F7059170129129E4616995440A09FEEB.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,JYP Entertainment,hot,117,,Queen of Hearts
reality in BLACK,마마무 (Mamamoo),https://circlechart.kr/uploadDir/albumImg/thumb/4640260BA3BB40D9AFEF8E8DAD6BAF67.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,RBW,3,173,,HIP
FOREVER 1 - The 7th Album,소녀시대,https://circlechart.kr/uploadDir/albumImg/thumb/20220808_898FED7863AFBD977F8FBC11C0D3C94D.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,SM Entertainment,-3,9,,FOREVER 1
쇼미더머니 10 Episode 2,sokodomo,https://circlechart.kr/uploadDir/albumImg/thumb/20211116_E2BE5AF21E77613E8E44F843B1D45811.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,Stone Music Entertainment,-9,142,,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)"
Bare&Rare Pt.1,청하,https://circlechart.kr/uploadDir/albumImg/thumb/20220713_DB6889805B48564A220D36F4A750D15C.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,MNH Entertainment,-88,151,,Sparkling
취중고백,김민석,https://circlechart.kr/uploadDir/albumImg/thumb/20211228_5DE92209B54A535B2EFF6B161DEBCAFE.jpg,https://circlechart.kr/data/api/chart/global?termGbn=month&yyyymmdd=202209,2209,프로젝트 리본,-13,80,,취중고백
